"","LONGITUDE","LATITUDE","value_mean","country"
"1252",112.255,30.318,40.6425236104923,"CN"
"1253",112.207,30.352,38.9775860134649,"CN"
"1254",112.289,30.306,30.5690913659519,"CN"
"1255",113.109,29.358,34.6100394384857,"CN"
"1256",113.149,29.425,24.9800863029919,"CN"
"1257",113.177,29.368,26.059656722001,"CN"
"1258",113.262,29.476,22.7618508813189,"CN"
"1259",113.212,29.355,16.2874722366919,"CN"
"1260",111.704,29.024,14.498868907231,"CN"
"1261",111.698,28.97,19.9506558117871,"CN"
"1262",111.675,29.024,17.0199871500188,"CN"
"1263",111.679,29.038,30.0314905962203,"CN"
"1264",111.716,29.146,8.3570041947576,"CN"
"1265",110.48,29.139,23.9972411769566,"CN"
"1266",110.47,29.124,27.9118504114215,"CN"
"1267",110.282,25.27,29.637054395849,"CN"
"1268",110.309,25.271,19.0161874406911,"CN"
"1269",110.287,25.218,27.8690838503487,"CN"
"1270",109.226,21.596,14.8939509432878,"CN"
"1271",109.178,21.523,15.6840725500633,"CN"
"1272",109.488,24.39,15.2670716639333,"CN"
"1273",109.411,24.33,29.891678543788,"CN"
"1274",109.389,24.341,28.1294885242239,"CN"
"1275",109.422,24.299,29.5006883873281,"CN"
"1276",109.396,24.366,30.7753195951997,"CN"
"1277",109.484,24.316,25.4343643131984,"CN"
"1278",109.508,18.249,11.3625316008861,"CN"
"1279",109.496,18.268,11.8343061640797,"CN"
"1280",104.778,31.475,21.2304341441711,"CN"
"1281",104.754,31.454,37.0880523028826,"CN"
"1282",104.672,31.466,35.9988120900023,"CN"
"1283",104.728,31.507,32.5964594476147,"CN"
"1284",104.597,28.819,25.6475059527362,"CN"
"1285",104.623,28.766,36.2188697466881,"CN"
"1286",104.606,28.787,36.5677630818926,"CN"
"1287",104.642,28.764,35.8217899882254,"CN"
"1288",104.576,28.716,32.2904381609171,"CN"
"1289",104.679,28.799,28.2853489578242,"CN"
"1290",101.689,26.571,41.9329987701468,"CN"
"1291",101.577,26.593,33.9399169702033,"CN"
"1292",101.717,26.585,45.6325010958735,"CN"
"1293",101.745,26.502,24.4067132904722,"CN"
"1294",105.431,28.958,23.6325331999694,"CN"
"1295",105.444,28.903,35.9355612180263,"CN"
"1296",105.432,28.856,31.1042078450541,"CN"
"1297",105.432,28.883,39.3549347358261,"CN"
"1298",104.755,29.363,29.7374877522416,"CN"
"1299",104.721,29.359,37.3677462265677,"CN"
"1300",104.775,29.356,47.2897834727354,"CN"
"1301",104.769,29.341,41.6108036171202,"CN"
"1302",106.056,30.806,17.5332882464967,"CN"
"1303",106.079,30.802,32.2688168333563,"CN"
"1304",106.103,30.822,25.0838254335846,"CN"
"1305",106.106,30.786,41.1117725739481,"CN"
"1306",106.064,30.764,45.038462886463,"CN"
"1307",106.109,30.839,24.380486351473,"CN"
"1308",106.922,27.687,34.0875081922938,"CN"
"1309",106.924,27.702,22.8108374389109,"CN"
"1310",106.891,27.649,28.3597905774451,"CN"
"1311",106.918,27.72,29.0270607282082,"CN"
"1312",103.79,25.504,26.3696884796492,"CN"
"1313",103.8,25.536,20.1374819315315,"CN"
"1314",108.72,34.396,54.4409536110277,"CN"
"1315",108.676,34.318,54.9881055979594,"CN"
"1316",108.723,34.362,47.758702152208,"CN"
"1317",108.737,34.316,58.1697182551573,"CN"
"1318",109.066,35.099,30.9277982000787,"CN"
"1319",109.07,35.07,39.0661122707189,"CN"
"1320",108.934,34.906,34.8321187319552,"CN"
"1321",108.959,34.873,30.3028133572706,"CN"
"1322",109.413,36.628,35.7552109092205,"CN"
"1323",109.476,36.603,47.1234414753416,"CN"
"1324",109.482,36.577,57.8020521308406,"CN"
"1325",109.506,36.611,51.2189059613337,"CN"
"1326",107.159,34.371,21.9490703040485,"CN"
"1327",107.071,34.302,27.8485286185589,"CN"
"1328",107.191,34.367,44.2691779779191,"CN"
"1329",107.143,34.355,41.2837323972844,"CN"
"1330",107.119,34.374,39.9769232477107,"CN"
"1331",107.391,34.353,40.856347782789,"CN"
"1332",107.206,34.35,45.1883675477145,"CN"
"1333",107.239,34.362,51.158006857283,"CN"
"1334",109.529,34.51,43.3306189378051,"CN"
"1335",109.505,34.5,49.5218321746099,"CN"
"1336",109.464,34.493,51.5519440919253,"CN"
"1337",109.427,34.502,61.9196848814929,"CN"
"1338",98.291,39.771,26.2632505520513,"CN"
"1339",106.77,39.228,29.6527296184452,"CN"
"1340",106.71,39.129,29.841437963768,"CN"
"1341",84.886,45.603,26.5687628738739,"CN"
"1342",84.89,45.583,37.2266122624774,"CN"
"1343",85.119,45.689,6.87846121800707,"CN"
"1344",84.898,44.334,23.4388470593298,"CN"
"1345",85.693,46.087,21.4853583782388,"CN"
"1346",86.146,41.751,33.8529389930255,"CN"
"1347",86.202,41.719,31.2155390631002,"CN"
"1348",86.238,41.713,23.048724233775,"CN"
"1349",120.61,36.44,36.4444767654584,"CN"
"1350",120.47,36.39,30.2650450889362,"CN"
"1351",120.005,35.878,35.514349914498,"CN"
"1352",120.039,35.872,32.9653422600681,"CN"
"1353",120.008,36.283,38.7769309028631,"CN"
"1354",120.014,36.253,41.162990031425,"CN"
"1355",120.537,36.865,28.7591928609475,"CN"
"1356",120.515,36.885,25.4064812487352,"CN"
"1357",119.952,36.792,28.5415529091561,"CN"
"1358",119.976,36.799,27.9811395593353,"CN"
"1359",122.038,37.197,16.336380602811,"CN"
"1360",122.019,37.187,21.0901443892509,"CN"
"1361",121.531,36.913,21.4151461307168,"CN"
"1362",121.544,36.907,19.3102814522044,"CN"
"1363",120.636,31.155,42.9364724192036,"CN"
"1364",120.635,31.17,40.9724397153542,"CN"
"1365",120.658,31.172,37.7450773979959,"CN"
"1366",120.953,31.388,46.8673022394387,"CN"
"1367",120.999,31.381,40.0376236852807,"CN"
"1368",120.758,31.67,43.984055447985,"CN"
"1369",120.721,31.671,33.3499905565297,"CN"
"1370",120.734,31.656,41.1771072735097,"CN"
"1371",120.526,31.874,36.6770414997142,"CN"
"1372",120.55,31.882,44.0126220743326,"CN"
"1373",121.115,31.453,41.8799709575946,"CN"
"1374",121.14,31.422,45.5709382238458,"CN"
"1375",119.146,31.955,28.06770588339,"CN"
"1376",119.18,31.955,37.292549636155,"CN"
"1377",120.268,31.92,48.4868796198701,"CN"
"1378",120.237,31.909,42.6459243253334,"CN"
"1379",120.302,31.92,53.6870119668738,"CN"
"1380",119.818,31.354,37.9593592898808,"CN"
"1381",119.794,31.371,39.4479313731921,"CN"
"1382",119.579,31.751,31.2280254469497,"CN"
"1383",119.579,31.737,35.2934189869433,"CN"
"1384",119.46,31.4,31.5461908202214,"CN"
"1385",119.438,31.317,34.0625955103438,"CN"
"1386",121.173,31.896,24.4846390153466,"CN"
"1387",121.152,31.897,20.4087860387234,"CN"
"1388",119.718,30.237,25.4210859026559,"CN"
"1389",119.694,30.231,27.3003100718888,"CN"
"1390",119.954,30.054,22.3505344202899,"CN"
"1391",119.946,30.049,27.3852984265239,"CN"
"1392",120.091,29.305,37.1795908676765,"CN"
"1393",120.04,29.334,39.7753659368623,"CN"
"1394",120.209,29.732,31.7671805046805,"CN"
"1395",113.182,27.996,27.3803761597753,"CN"
"1396",114.104,32.108,29.9820142719157,"CN"
"1397",114.068,32.134,32.2224760471335,"CN"
"1398",114.061,32.138,34.1735515633941,"CN"
"1399",114.661,33.613,33.8172962490165,"CN"
"1400",114.676,33.635,32.3187022692307,"CN"
"1401",114.655,33.598,34.6443605156495,"CN"
"1402",114.637,33.641,31.1846892284377,"CN"
"1403",117.657,24.516,29.1153658751286,"CN"
"1404",117.634,24.467,29.9122575032644,"CN"
"1405",112.85,35.505,48.11935945463,"CN"
"1406",112.835,35.493,43.7747841878309,"CN"
"1407",112.856,35.488,44.8769092412213,"CN"
"1408",112.866,35.489,45.0869801513325,"CN"
"1409",112.825,35.481,45.7627266365797,"CN"
"1410",112.845,35.546,27.0102880360881,"CN"
"1411",112.44,39.351,34.6537419223316,"CN"
"1412",112.455,39.361,37.2450038694685,"CN"
"1413",112.425,39.318,29.4088087430366,"CN"
"1414",112.408,39.327,28.9855963082422,"CN"
"1415",112.428,39.367,37.6126921030678,"CN"
"1416",112.755,37.702,35.9866432781521,"CN"
"1417",112.731,37.711,48.3407435458337,"CN"
"1418",112.711,37.709,40.7635318431553,"CN"
"1419",110.996,35.015,38.2751860533679,"CN"
"1420",111.023,35.061,33.2436643539669,"CN"
"1421",110.968,35.031,32.5878274706179,"CN"
"1422",111.041,35.115,40.5226493743205,"CN"
"1423",112.736,38.419,47.8351154929584,"CN"
"1424",112.738,38.452,39.0299402983723,"CN"
"1425",112.7,38.493,43.1062424645378,"CN"
"1426",111.141,37.521,40.0199666138927,"CN"
"1427",111.13,37.514,38.4452500362562,"CN"
"1428",106.822,39.672,35.4372706120156,"CN"
"1429",106.809,39.697,27.129288108558,"CN"
"1430",106.793,39.657,31.5437478908996,"CN"
"1431",122.26,43.627,18.5476395752891,"CN"
"1432",122.304,43.616,30.24684445554,"CN"
"1433",119.759,49.226,22.4615908795807,"CN"
"1434",119.728,49.201,12.6378826523242,"CN"
"1435",107.594,40.916,23.4489595609812,"CN"
"1436",107.421,40.761,29.5438195098665,"CN"
"1437",107.372,40.738,28.7703643815396,"CN"
"1438",113.131,40.992,28.579833053775,"CN"
"1439",113.097,41.038,39.0913830415109,"CN"
"1440",122.062,46.087,23.5686886466704,"CN"
"1441",122.051,46.07,16.1992202251269,"CN"
"1442",116.104,43.932,19.9552718103517,"CN"
"1443",116.078,43.931,17.6228492440826,"CN"
"1444",105.678,38.834,14.9287010829739,"CN"
"1445",105.698,38.843,14.5720741956192,"CN"
"1446",105.724,38.852,8.17205242599298,"CN"
"1447",121.618,41.997,25.8674898074013,"CN"
"1448",121.656,42.019,30.7396265531291,"CN"
"1449",121.697,42.05,16.9831295628129,"CN"
"1450",121.672,42.023,31.108350847229,"CN"
"1451",121.659,42.049,30.5173567992294,"CN"
"1452",123.2,41.195,27.7869005133338,"CN"
"1453",123.15,41.255,33.9151763363984,"CN"
"1454",123.176,41.274,33.3914564224401,"CN"
"1455",123.142,41.289,31.0098697946424,"CN"
"1456",123.814,42.302,32.0387675826691,"CN"
"1457",123.883,42.295,37.10739044852,"CN"
"1458",123.849,42.286,28.8134683266384,"CN"
"1459",123.715,42.222,32.5059247867506,"CN"
"1460",120.444,41.593,25.3298295444929,"CN"
"1461",120.449,41.567,20.0751439426876,"CN"
"1462",120.425,41.565,28.5889746172226,"CN"
"1463",120.394,41.615,21.6059248215538,"CN"
"1464",124.371,43.159,34.5093722806574,"CN"
"1465",124.39,43.185,29.4163348228246,"CN"
"1466",125.136,42.895,30.2218891868352,"CN"
"1467",125.157,42.895,28.6335397887195,"CN"
"1468",125.949,41.738,28.0449885889098,"CN"
"1469",124.829,45.088,21.9190697956466,"CN"
"1470",124.853,45.164,17.5237494155383,"CN"
"1471",122.844,45.629,22.6400487552382,"CN"
"1472",122.821,45.618,21.5194603978609,"CN"
"1473",129.489,42.894,23.2241314542648,"CN"
"1474",129.504,42.906,28.8836447207037,"CN"
"1475",130.962,45.292,13.8963158755818,"CN"
"1476",130.982,45.305,30.0835260464243,"CN"
"1477",131.01,45.295,17.5199677498063,"CN"
"1478",130.93,45.298,12.974356073679,"CN"
"1479",128.874,47.722,15.0711453456188,"CN"
"1480",128.909,47.732,13.4485069769693,"CN"
"1481",130.272,46.803,19.4288765391907,"CN"
"1482",130.396,46.827,17.1726139250676,"CN"
"1483",130.326,46.798,19.1154316960564,"CN"
"1484",130.365,46.803,42.1953224243525,"CN"
"1485",130.379,46.759,13.6925391895511,"CN"
"1486",126.993,46.638,26.1453990626042,"CN"
"1487",126.964,46.653,19.4553441327337,"CN"
"1488",117.396,32.939,38.8951415757063,"CN"
"1489",117.358,32.944,40.9710654110801,"CN"
"1490",117.309,32.935,45.2892015423394,"CN"
"1491",117.419,32.891,41.0851489715594,"CN"
"1492",117.354,32.967,36.3328592731434,"CN"
"1493",117.307,32.899,39.0311207876692,"CN"
"1494",116.856,32.603,28.9179916208593,"CN"
"1495",116.831,32.632,30.2482953358683,"CN"
"1496",116.704,32.625,33.8545341383204,"CN"
"1497",116.807,33.9,36.1275283160756,"CN"
"1498",116.784,33.946,35.0738798798099,"CN"
"1499",117.055,30.51,40.4855083777094,"CN"
"1500",117.033,30.512,32.1694055872129,"CN"
"1501",117.049,30.549,36.0206707485609,"CN"
"1502",116.989,30.615,29.9590661082242,"CN"
"1503",118.306,29.713,23.007861179222,"CN"
"1504",118.324,29.721,20.3423055882194,"CN"
"1505",118.137,30.276,14.6394594571067,"CN"
"1506",118.309,32.315,37.5479763963424,"CN"
"1507",118.324,32.279,43.5346489683382,"CN"
"1508",115.828,32.893,37.3640643280524,"CN"
"1509",115.856,32.86,35.3073898078601,"CN"
"1510",116.977,33.648,42.2957867409885,"CN"
"1511",116.968,33.628,39.0673528279441,"CN"
"1512",116.989,33.631,43.3871159702593,"CN"
"1513",116.508,31.737,38.6317015097148,"CN"
"1514",116.478,31.762,38.8804866437132,"CN"
"1515",116.507,31.78,33.2723576357022,"CN"
"1516",116.566,31.771,42.7600401721983,"CN"
"1517",117.47,30.662,35.5705057568351,"CN"
"1518",117.497,30.654,30.6483386939008,"CN"
"1519",118.758,30.945,37.0466248691403,"CN"
"1520",118.739,30.974,31.1779966126644,"CN"
"1521",118.718,30.943,29.0180742100902,"CN"
"1522",119.016,25.442,26.5137481164913,"CN"
"1523",119.002,25.455,12.3973429802214,"CN"
"1524",119.112,25.456,23.0465871616182,"CN"
"1525",119.102,25.321,19.201560750786,"CN"
"1526",118.981,25.479,13.0348047354849,"CN"
"1527",117.621,26.263,26.5149160320914,"CN"
"1528",117.635,26.271,26.673971449249,"CN"
"1529",117.603,26.238,29.2885973127583,"CN"
"1530",117.728,26.311,17.2013946992979,"CN"
"1531",118.097,26.676,6.94782063026186,"CN"
"1532",118.169,26.638,21.9958522139869,"CN"
"1533",118.182,26.651,19.5789515565907,"CN"
"1534",118.176,26.627,17.2200028582483,"CN"
"1535",117.018,25.117,23.1982785955364,"CN"
"1536",117.022,25.104,27.8219685154351,"CN"
"1537",117.026,25.066,26.8359624722484,"CN"
"1538",117.015,25.031,20.3874884680326,"CN"
"1539",119.5,26.695,15.8372205509542,"CN"
"1540",119.52,26.661,23.0472228115246,"CN"
"1541",119.539,26.661,23.9305371964987,"CN"
"1542",117.31,29.386,5.6658195747654,"CN"
"1543",117.211,29.296,17.7905448096856,"CN"
"1544",117.198,29.279,16.6377741295376,"CN"
"1545",117.156,29.265,25.5989976416779,"CN"
"1546",117.246,29.296,17.9961908939698,"CN"
"1547",113.838,27.643,27.1030587366747,"CN"
"1548",113.845,27.623,27.8055861814623,"CN"
"1549",113.869,27.644,30.7062520242022,"CN"
"1550",113.865,27.618,22.5665464338453,"CN"
"1551",114.983,27.834,25.7968800792444,"CN"
"1552",114.929,27.833,28.8466983769504,"CN"
"1553",114.931,27.804,30.3194429649592,"CN"
"1554",114.912,27.804,27.9410622384087,"CN"
"1555",117.056,28.264,23.7462389437518,"CN"
"1556",117.028,28.24,23.7269420321567,"CN"
"1557",117.022,28.226,27.0452172302271,"CN"
"1558",116.998,28.217,29.8931131123454,"CN"
"1559",114.906,25.912,14.9284123221328,"CN"
"1560",114.937,25.866,23.2316820027422,"CN"
"1561",114.946,25.848,25.4352631022382,"CN"
"1562",114.932,25.833,26.9577643442094,"CN"
"1563",114.891,25.847,31.5326865971927,"CN"
"1564",114.982,27.066,18.4723588670788,"CN"
"1565",114.974,27.11,19.7777394983514,"CN"
"1566",114.99,27.131,20.0958331942426,"CN"
"1567",115.008,27.098,25.0747702499606,"CN"
"1568",114.344,27.804,24.1553002781183,"CN"
"1569",114.381,27.801,26.9914666478786,"CN"
"1570",114.395,27.784,21.4603534890851,"CN"
"1571",114.37,27.791,26.5575295862494,"CN"
"1572",114.401,27.807,31.9633370985151,"CN"
"1573",116.224,28.08,14.2276851026128,"CN"
"1574",116.355,27.988,22.7397691769031,"CN"
"1575",116.36,27.964,16.9405915559832,"CN"
"1576",116.357,28.001,19.0674516495643,"CN"
"1577",116.385,27.965,18.238130092125,"CN"
"1578",118.006,28.457,23.0345408511835,"CN"
"1579",117.973,28.446,26.4067187705075,"CN"
"1580",117.951,28.462,35.4440717086439,"CN"
"1581",117.903,28.43,29.1203032556699,"CN"
"1582",114.296,35.751,48.1350270965911,"CN"
"1583",114.288,35.731,50.3531012648724,"CN"
"1584",113.926,35.279,50.6948070710881,"CN"
"1585",113.836,35.31,48.632177319073,"CN"
"1586",113.884,35.272,49.7685833326107,"CN"
"1587",113.883,35.303,51.8055776344528,"CN"
"1588",115.031,35.763,39.1102859756831,"CN"
"1589",115.063,35.767,39.5798683480733,"CN"
"1590",115.077,35.767,40.440582695708,"CN"
"1591",113.833,34.012,40.4512281753059,"CN"
"1592",113.821,34.031,56.7735109141431,"CN"
"1593",113.791,33.995,47.9818280599966,"CN"
"1594",112.519,32.992,29.9404130933411,"CN"
"1595",112.522,33.012,28.8144582430859,"CN"
"1596",112.5,32.974,34.0884773426861,"CN"
"1597",112.557,33.027,31.2628441951222,"CN"
"1598",112.55,32.968,34.0053013035877,"CN"
"1599",115.67,34.429,36.5523986339683,"CN"
"1600",115.656,34.429,31.1038613292032,"CN"
"1601",115.639,34.407,36.8678892142235,"CN"
"1602",115.658,34.402,39.6674077268959,"CN"
"1603",114.018,32.965,40.7292449854883,"CN"
"1604",114.013,33.007,33.5410730088417,"CN"
"1605",113.996,32.996,34.7016142094112,"CN"
"1606",115.063,30.235,38.7580042678462,"CN"
"1607",115.077,30.203,36.6830501191684,"CN"
"1608",114.955,30.177,37.7735442066326,"CN"
"1609",114.895,30.204,35.4090972942093,"CN"
"1610",115.026,30.21,35.588046378919,"CN"
"1611",110.78,32.649,39.3687190558946,"CN"
"1612",110.726,32.639,30.7672005649294,"CN"
"1613",110.884,32.571,28.8396379576706,"CN"
"1614",112.155,32.02,36.46371685257,"CN"
"1615",112.139,32.056,34.7258235812516,"CN"
"1616",112.183,32.114,34.7502133622031,"CN"
"1617",112.211,32.09,35.4955999981061,"CN"
"1618",114.888,30.394,38.6941620569211,"CN"
"1619",114.899,30.371,30.8284141332864,"CN"
"1620",114.813,30.413,40.5214079438627,"CN"
"1621",112.201,31.048,35.1983060592602,"CN"
"1622",112.197,30.989,38.9279717230676,"CN"
"1623",112.221,31.039,45.6868081333603,"CN"
"1624",114.903,30.474,26.7660452538708,"CN"
"1625",114.304,29.818,14.2075849155318,"CN"
"1626",114.323,29.821,19.9268802455348,"CN"
"1627",114.289,29.854,18.676713314928,"CN"
"1628",114.337,29.869,17.1958138968605,"CN"
"1629",113.358,31.728,25.8411105440174,"CN"
"1630",113.383,31.691,22.8226518226541,"CN"
"1631",113.398,31.731,25.0380042521461,"CN"
"1632",112.533,26.909,19.2713424741809,"CN"
"1633",112.619,26.926,25.0731591564167,"CN"
"1634",112.621,26.896,36.3852205977696,"CN"
"1635",112.62,26.873,21.5732192451294,"CN"
"1636",112.601,26.892,31.1414008798975,"CN"
"1637",112.566,26.906,29.373283641702,"CN"
"1638",111.524,27.303,11.5789426016679,"CN"
"1639",111.473,27.232,26.4396429321779,"CN"
"1640",111.491,27.258,25.2778340132203,"CN"
"1641",111.45,27.254,24.7235835109174,"CN"
"1642",111.433,27.227,22.563574147435,"CN"
"1643",112.407,28.643,18.0101275888169,"CN"
"1644",112.346,28.581,28.8115702283257,"CN"
"1645",112.344,28.56,25.97338917318,"CN"
"1646",112.335,28.605,30.5591264075139,"CN"
"1647",112.374,28.582,30.4112460071992,"CN"
"1648",113.007,25.906,25.7036899804389,"CN"
"1649",113.012,25.823,24.0641931194003,"CN"
"1650",113.012,25.818,26.3145977603804,"CN"
"1651",113.038,25.807,24.4056732004951,"CN"
"1652",113.035,25.776,28.4366134947094,"CN"
"1653",111.622,26.208,19.0988141645109,"CN"
"1654",111.616,26.421,23.831165241005,"CN"
"1655",111.624,26.233,22.4557103781346,"CN"
"1656",111.599,26.436,22.5345102855854,"CN"
"1657",111.599,26.452,21.0811120231412,"CN"
"1658",109.933,27.573,11.8992730326039,"CN"
"1659",109.945,27.544,16.8719123258056,"CN"
"1660",109.979,27.534,21.4559917323398,"CN"
"1661",109.997,27.558,19.9168037962277,"CN"
"1662",110.039,27.583,16.1487171928762,"CN"
"1663",111.998,27.725,8.07747187330066,"CN"
"1664",112.019,27.731,23.9403007695462,"CN"
"1665",111.956,27.757,22.2030225111405,"CN"
"1666",111.989,27.704,18.1813153959054,"CN"
"1667",111.29,23.479,27.0963159467801,"CN"
"1668",111.318,23.475,22.7989347675153,"CN"
"1669",111.235,23.415,27.5480651820798,"CN"
"1670",111.26,23.479,26.6335419800663,"CN"
"1671",108.351,21.763,17.1269834004561,"CN"
"1672",108.624,21.967,15.9770534973227,"CN"
"1673",108.655,21.951,17.8326632377649,"CN"
"1674",108.599,21.743,24.8360250295053,"CN"
"1675",110.111,22.702,13.8952762573503,"CN"
"1676",110.168,22.641,26.496367516282,"CN"
"1677",110.143,22.616,24.1703032403476,"CN"
"1678",106.61,23.901,21.2730956385992,"CN"
"1679",106.653,23.884,19.0531858915185,"CN"
"1680",111.527,24.418,20.1489304980808,"CN"
"1681",111.562,24.407,18.6997962460899,"CN"
"1682",109.213,23.721,21.090716005481,"CN"
"1683",109.232,23.737,20.6777421383891,"CN"
"1684",107.348,22.414,16.7241075123108,"CN"
"1685",107.37,22.371,19.0010091659366,"CN"
"1686",105.895,32.454,23.795519856924,"CN"
"1687",105.824,32.443,43.6636368873627,"CN"
"1688",105.815,32.425,37.0515578329013,"CN"
"1689",105.862,32.429,33.7195268847475,"CN"
"1690",105.596,30.475,25.2477296368545,"CN"
"1691",105.033,29.595,26.5551215135345,"CN"
"1692",105.072,29.595,24.4547781789914,"CN"
"1693",105.065,29.582,25.7214891269498,"CN"
"1694",105.041,29.582,31.5764837674988,"CN"
"1695",103.771,29.547,29.5548799999643,"CN"
"1696",103.763,29.584,35.5266048491809,"CN"
"1697",103.751,29.601,36.8476171704588,"CN"
"1698",103.757,29.563,28.7984132190329,"CN"
"1699",103.899,30.051,19.6156180619111,"CN"
"1700",103.842,30.087,39.8138483404896,"CN"
"1701",103.85,30.069,42.8318554988884,"CN"
"1702",103.834,30.062,43.8981906395455,"CN"
"1703",103.009,30.013,20.2850705898239,"CN"
"1704",103.001,29.99,32.5032997689432,"CN"
"1705",103.011,29.983,28.9022407488821,"CN"
"1706",103,29.982,24.0280879137545,"CN"
"1707",104.662,30.137,15.9483359448244,"CN"
"1708",104.636,30.151,29.5637620613419,"CN"
"1709",104.629,30.138,26.5911416904222,"CN"
"1710",104.647,30.114,26.027578518017,"CN"
"1711",104.629,30.126,27.4874648059503,"CN"
"1712",102.271,27.841,20.6105548874358,"CN"
"1713",102.263,27.898,15.1654211976207,"CN"
"1714",102.269,27.885,24.6453254138221,"CN"
"1715",102.231,27.895,32.6557319785422,"CN"
"1716",104.83,26.592,24.10541439682,"CN"
"1717",104.89,26.594,23.1555193526703,"CN"
"1718",104.848,26.589,36.1463474278471,"CN"
"1719",104.954,26.551,17.2390140486286,"CN"
"1720",105.956,26.261,12.7968109419948,"CN"
"1721",105.928,26.255,12.8716071649392,"CN"
"1722",105.939,26.236,14.6854254520151,"CN"
"1723",105.885,26.239,12.2600787329153,"CN"
"1724",109.192,27.73,20.3076449280598,"CN"
"1725",109.179,27.723,24.455784869521,"CN"
"1726",104.902,25.093,15.642432383398,"CN"
"1727",104.881,25.099,18.2650369866897,"CN"
"1728",107.978,26.575,29.1499930332826,"CN"
"1729",99.168,25.108,13.4642807798219,"CN"
"1730",99.171,25.133,12.7822426459377,"CN"
"1731",103.703,27.339,15.900828756857,"CN"
"1732",103.723,27.336,25.7058134221992,"CN"
"1733",100.214,26.858,10.8862089874726,"CN"
"1734",100.25,26.88,13.1326734925713,"CN"
"1735",100.22,26.891,16.4477118805033,"CN"
"1736",100.98,22.763,17.1720144876274,"CN"
"1737",100.982,22.832,16.2732847567993,"CN"
"1738",101.548,25.044,20.8381949025948,"CN"
"1739",101.538,25.049,21.3240979975037,"CN"
"1740",103.311,23.463,12.7406775879928,"CN"
"1741",103.377,23.399,11.9970295142799,"CN"
"1742",103.386,23.417,12.2270666563767,"CN"
"1743",100.794,22.002,20.4939994265778,"CN"
"1744",100.802,22.023,15.3995549255967,"CN"
"1745",100.217,25.581,17.3592333775446,"CN"
"1746",98.584,24.428,22.2958657135554,"CN"
"1747",98.578,24.441,20.3518281129114,"CN"
"1748",106.989,33.184,15.1343339666645,"CN"
"1749",107.015,33.071,32.913413139186,"CN"
"1750",107.009,33.114,33.6880095712087,"CN"
"1751",107.007,33.032,30.4794218692166,"CN"
"1752",109.741,38.334,40.1344000653053,"CN"
"1753",109.746,38.291,46.0884217952645,"CN"
"1754",109.729,38.284,43.5199551028042,"CN"
"1755",109.734,38.248,39.7953495521942,"CN"
"1756",109.031,32.678,13.0667236634562,"CN"
"1757",109.028,32.694,23.5763484782134,"CN"
"1758",109.007,32.698,21.573152410803,"CN"
"1759",109.915,33.872,25.2974261336368,"CN"
"1760",109.966,33.851,28.2412168643104,"CN"
"1761",104.173,36.546,32.6507706082503,"CN"
"1762",104.173,36.548,23.7073151541541,"CN"
"1763",106.005,34.347,7.92386916140797,"CN"
"1764",105.728,34.581,37.3174341865245,"CN"
"1765",105.861,34.565,33.6766010076135,"CN"
"1766",102.622,37.931,29.6449411005675,"CN"
"1767",102.647,37.936,27.5283329155208,"CN"
"1768",100.469,38.947,21.0712657174349,"CN"
"1769",100.45,38.939,20.9375509906778,"CN"
"1770",106.669,35.546,41.2746442627301,"CN"
"1771",106.704,35.529,37.5298391947273,"CN"
"1772",98.509,39.746,25.3860186895962,"CN"
"1773",98.502,39.729,29.771242322194,"CN"
"1774",107.683,35.729,14.1545339018697,"CN"
"1775",107.641,35.524,28.4754254608762,"CN"
"1776",107.636,35.707,16.265499396643,"CN"
"1777",104.623,35.571,26.272961927612,"CN"
"1778",104.617,35.598,32.9470577390126,"CN"
"1779",105.082,33.326,25.047370435088,"CN"
"1780",103.214,35.604,34.4013709013141,"CN"
"1781",103.206,35.6,21.3372931602661,"CN"
"1782",102.905,35,20.5940806390856,"CN"
"1783",102.109,36.5,35.4346660165774,"CN"
"1784",100.619,36.287,20.2437728232624,"CN"
"1785",106.153,37.965,27.4151914537665,"CN"
"1786",106.203,37.984,29.2159112799092,"CN"
"1787",106.196,37.972,31.3520236878959,"CN"
"1788",105.02,37.451,20.7114472769887,"CN"
"1789",105.197,37.5,23.8017225672178,"CN"
"1790",106.279,36.002,30.1732672855151,"CN"
"1791",106.238,36.021,28.3930598733106,"CN"
"1792",89.191,42.941,44.3225998778778,"CN"
"1793",89.167,42.956,43.0028539211584,"CN"
"1794",87.99,44.156,5.4578199013337,"CN"
"1795",87.3,44.011,48.100450467586,"CN"
"1796",87.272,44.03,42.4093642521861,"CN"
"1797",80.283,41.164,33.4986552685895,"CN"
"1798",80.296,41.193,33.389844386593,"CN"
"1799",76.186,39.715,13.8058051437658,"CN"
"1800",75.983,39.537,32.5753712766585,"CN"
"1801",75.977,39.47,47.7819737228275,"CN"
"1802",75.944,39.437,40.9549575820681,"CN"
"1803",81.282,43.94,44.6205191963283,"CN"
"1804",81.287,43.895,34.6133236473389,"CN"
"1805",81.336,43.941,33.7423270780275,"CN"
"1806",82.999,46.743,14.9200009144723,"CN"
"1807",86.05,44.297,48.1987485419184,"CN"
"1808",86.07,44.308,37.6623960101479,"CN"
"1809",101.723,26.567,32.2288073833189,"CN"
"1810",118.094,24.506,37.65009536802,"CN"
"1811",113.321,23.132,58.4237552718564,"CN"
"1812",117.792,39.247,48.8408949589238,"CN"
